Order Date;Sales;Profit;Discount;Category;Region
2014-05-20;267.198.590.456.946;-14.844.596.173.003;0.0961009704518088;Furniture;South
2017-04-26;7.231.117.211.679;-226.077.391.715.439;0.252472871037759;Furniture;South
2016-05-26;589.857.758.935.501;-104.820.350.422.696;0.156401571481036;Furniture;East
2017-05-13;995.385.610.282.705;-325.355.442.383.098;0.235825969088777;Furniture;Central
2014-06-19;286.795.337.585.701;412.823.612.141.346;0.0586070695769551;Technology;East
2017-01-04;111.827.814.236.423;-496.230.226.315.759;0.325322424986323;Furniture;West
2016-06-11;540.528.038.730.626;-120.925.691.432.693;0.182961246562083;Furniture;West
2014-07-28;107.123.643.471.656;18.940.018.274.953;0.0599510837319684;Technology;South
2017-03-29;706.623.183.536.494;-367.380.986.736.065;0.241766221685581;Technology;West
2017-10-05;87.316.376.695.267;-168.351.194.209.394;0.321490865414871;Office Supplies;East
2014-12-24;260.406.898.641.389;299.644.756.000.442;0.0671596685212407;Office Supplies;East
2016-10-10;691.448.029.574.124;-634.054.850.662.181;0.161473966358059;Office Supplies;West
2015-01-29;2.692.267.088.114;855.961.389.799.218;0.127947477734758;Office Supplies;East
2014-08-23;168.557.079.603.239;100.402.983.933.327;0.0794784653471621;Office Supplies;East
2014-09-09;213.318.945.953.693;-138.082.689.186.372;0.0684354392697971;Furniture;South
2014-04-14;248.095.192.070.881;191.648.229.464.504;0.0992662639015327;Office Supplies;Central
2016-06-22;439.702.363.246.844;-332.596.118.988.584;0.225165865529338;Office Supplies;West
2017-07-05;799.175.152.205.767;-313.171.924.626.734;0.300773700124019;Furniture;East
2017-11-16;102.507.321.483.041;-350.288.859.197.241;0.246492148190837;Furniture;Central
2015-07-20;228.641.558.797.048;242.077.623.683.362;0.0836952741444122;Technology;South
2017-08-22;979.300.369.369.103;-224.521.762.891.341;0.33845345942328;Office Supplies;East
2016-04-24;672.975.301.786.385;0.86266579022363;0.231212157292225;Technology;South
2015-12-30;206.762.501.930.328;870.914.475.919.579;0.116042644033628;Office Supplies;East
2016-04-26;483.416.028.299.303;-952.958.131.926.913;0.183411251852559;Furniture;South
2016-03-04;407.659.934.143.551;-109.202.368.743.888;0.226244592877409;Furniture;South
2015-07-17;235.945.069.553.447;206.633.572.859.536;0.0897087762331697;Office Supplies;East
2015-03-17;329.246.594.503.654;-29.503.867.896.485;0.0830495197071903;Furniture;East
2014-06-18;283.808.166.981.389;30.764.513.029.667;0.0541082776577708;Furniture;West
2016-07-17;472.760.392.279.489;-672.746.148.086.346;0.162673005881534;Furniture;Central
2017-11-06;108.423.606.426.971;-487.114.399.032.491;0.331204868880231;Furniture;South
2017-07-29;869.323.358.134.939;-126.682.482.180.218;0.287065141048715;Office Supplies;Central
2016-11-07;634.585.964.246.658;-143.423.794.149.306;0.176265293079055;Furniture;Central
2015-09-13;295.863.917.705.801;158.924.022.104.011;0.0982477996238159;Office Supplies;Central
2016-03-28;62.945.358.216.462;-111.550.879.125.652;0.151890251724906;Furniture;West
2014-01-19;277.890.545.032.031;170.199.233.316.858;0.0818906689151987;Office Supplies;East
2017-04-23;930.511.350.828.669;-305.995.522.283.754;0.274774825577818;Furniture;South
2014-11-10;288.080.293.695.678;271.301.593.241.983;0.0642485282839523;Office Supplies;Central
2015-05-26;242.070.587.207.693;144.289.869.775.633;0.1103238178892;Office Supplies;South
2015-04-06;463.755.281.557.381;-547.871.369.499.216;0.139943579200018;Furniture;East
2014-07-15;234.531.893.373.242;408.643.259.352.328;0.0563627001132641;Technology;West
2015-01-01;245.172.827.207.846;-192.041.240.456.481;0.0925309104422478;Furniture;West
2014-03-12;267.390.553.450.135;260.946.133.270.492;0.0793779203636168;Office Supplies;Central
2014-10-27;133.304.167.283.584;140.499.751.792.722;0.0721545973408792;Office Supplies;East
2015-10-24;286.670.509.805.566;221.483.125.011.597;0.0982333957264644;Office Supplies;East
2016-02-23;695.344.765.605.976;-121.636.011.861.494;0.156348775554697;Furniture;Central
2015-01-29;366.400.993.974.881;454.396.396.573.611;0.112147061299314;Technology;Central
2017-03-22;111.908.950.968.096;-444.841.711.066.909;0.237748696360974;Technology;South
2017-08-31;872.487.702.037.113;-114.469.304.704.192;0.214726316753545;Office Supplies;East
2017-01-01;960.645.764.776.567;-212.873.899.174.409;0.334252786128184;Office Supplies;Central
2014-06-07;127.149.553.223.461;-555.704.965.486.279;0.0924338543684567;Furniture;West
2017-01-18;857.496.802.348.273;-57.572.174.649.297;0.242257877972141;Technology;West
2016-01-22;643.120.394.550.283;-4.035.696.675.163;0.21723673417726;Office Supplies;West
2016-07-03;701.150.445.679.327;132.630.346.002.185;0.210385354073594;Technology;West
2017-11-10;11.556.199.127.078;-401.261.659.908.864;0.255214059889187;Furniture;Central
2015-11-29;302.801.878.151.497;158.611.311.503.959;0.108906656544943;Office Supplies;West
2014-03-04;124.899.199.983.742;124.050.811.267.488;0.0718608818943911;Office Supplies;East
2017-09-08;765.828.228.518.305;-264.913.401.687.637;0.250973904306629;Furniture;Central
2015-06-01;226.422.338.991.859;184.784.205.178.035;0.103279363170011;Technology;East
2014-03-01;228.950.303.853.592;431.451.822.803.898;0.0651808585660859;Technology;East
2017-02-15;11.216.647.940.961;-852.494.157.876.555;0.292462832004974;Technology;West
2016-07-05;644.088.780.518.603;-990.010.011.949.256;0.206957351611479;Technology;West
2016-01-01;543.013.691.869.929;-105.462.969.986.411;0.180516827653998;Furniture;West
2015-08-28;242.485.933.225.514;345.404.720.063.136;0.138728593455843;Office Supplies;Central
2015-05-23;224.011.283.085.661;-223.677.124.506.917;0.139396082900048;Furniture;West
2016-06-18;769.612.432.712.008;-174.072.867.412.636;0.200896731394681;Furniture;East
2014-11-12;126.426.237.316.842;-0.206403419253389;0.0918034886234915;Furniture;Central
2014-07-20;125.047.730.340.435;141.775.993.086.603;0.0749428883754525;Office Supplies;South
2015-09-03;293.374.951.006.582;22.379.364.997.685;0.0866315281819283;Office Supplies;West
2017-09-05;116.814.007.555.767;-208.438.783.037.214;0.278410676778183;Office Supplies;South
2016-06-15;512.091.073.896.501;200.448.175.012.142;0.190716128231587;Technology;Central
2017-04-15;878.929.992.841.449;-276.190.100.995.755;0.255465631320296;Furniture;East
2014-11-25;195.685.448.455.742;-853.380.782.697.645;0.0728469154828946;Furniture;South
2015-07-06;4.440.029.816.276;-414.292.153.179.397;0.119505621772728;Furniture;East
2017-05-23;86.459.731.704.622;-108.426.775.857.876;0.233244166548078;Office Supplies;South
2017-03-18;932.258.719.713.035;-991.225.212.690.777;0.275460926316116;Technology;East
2015-01-13;334.524.948.185.015;358.714.627.489.353;0.0878437344271891;Technology;Central
2016-06-03;618.730.003.662.446;-408.795.093.747.811;0.23695548633039;Office Supplies;South
2016-06-04;572.479.566.817.912;-127.318.120.547.848;0.18009232336871;Furniture;Central
2014-09-15;152.457.064.403.399;118.003.082.505.446;0.0629252877641441;Office Supplies;South
2014-07-21;243.873.961.477.087;177.392.457.718.478;0.0857418956066487;Office Supplies;West
2017-04-28;93.235.358.904.662;-111.987.169.970.174;0.202284080415786;Office Supplies;Central
2015-06-14;344.042.545.468.595;346.501.815.635.339;0.13356763378864;Technology;West
2015-02-06;400.604.840.015.537;372.612.432.640.305;0.144848058132536;Office Supplies;East
2017-10-21;970.452.100.941.688;-20.278.473.480.314;0.338641624925281;Office Supplies;East
2014-02-23;213.743.763.617.605;275.287.869.410.591;0.0662083935546888;Technology;East
2016-02-21;550.677.542.188.552;957.806.104.559.856;0.15215727052091;Technology;Central
2016-04-13;510.975.924.069.595;-956.756.322.117.109;0.191265271757371;Furniture;East
2014-07-25;207.742.765.807.967;254.679.617.252.971;0.081921505918271;Technology;South
2017-09-27;118.734.841.932.362;-142.959.448.222.741;0.203666776566391;Office Supplies;South
2014-03-08;162.782.475.296.914;241.934.962.600.295;0.0737989868345377;Furniture;East
2014-01-28;21.161.144.341.357;248.422.997.996.457;0.0875074907543473;Technology;West
2014-02-15;256.338.252.623.191;202.868.191.150.406;0.0652680203874177;Office Supplies;East
2015-09-06;42.915.594.365.239;-608.630.013.971.636;0.135531735489253;Furniture;South
2016-03-20;558.741.460.662.934;-15.587.208.245.307;0.225664975966305;Furniture;South
2017-06-16;117.276.066.677.967;-636.484.445.543.502;0.278992581691385;Technology;South
2017-04-01;917.758.370.849.756;-167.614.766.965.604;0.329597598119759;Office Supplies;South
2015-05-23;334.992.807.456.958;-322.970.768.308.585;0.14044042347833;Furniture;Central
2014-06-11;125.880.298.706.754;161.271.258.770.872;0.075342739043698;Furniture;East
2015-10-02;264.574.703.046.727;19.225.240.067.325;0.132556777607811;Technology;East
2017-04-09;859.735.291.240.674;-80.136.982.351.029;0.299831736512905;Technology;West
2016-09-09;753.361.671.108.129;-189.705.572.545.797;0.221726788985084;Furniture;East
2016-05-04;542.903.596.535.632;-123.859.274.947.569;0.208018396028849;Furniture;East
2016-08-20;520.325.531.781.201;-132.704.534.394.604;0.223677561704468;Furniture;Central
2014-02-23;246.812.110.759.317;339.615.046.740.628;0.051279431989355;Office Supplies;Central
2015-09-08;322.816.859.005.721;464.566.288.576.025;0.0855731370303268;Technology;South
2015-01-16;405.035.825.602.404;160.077.893.849.707;0.104062640886569;Office Supplies;South
2014-12-13;251.471.376.535.063;339.818.629.725.427;0.0734793955638484;Technology;West
2014-06-23;175.461.637.358.079;262.535.127.590.476;0.0647901132331926;Technology;East
2014-01-26;210.520.593.582.769;-652.584.872.942.829;0.0782892040273806;Furniture;East
2016-12-27;563.071.342.836.867;-146.035.787.347.364;0.231837145196611;Furniture;East
2016-02-09;416.396.952.854.689;-10.542.245.002.396;0.226552279240744;Furniture;South
2016-01-21;486.258.343.989.816;-11.861.259.615.505;0.204641592503239;Furniture;South
2016-03-09;550.470.011.564.346;-142.269.840.457.959;0.156885963771576;Office Supplies;South
2016-02-13;590.784.252.684.506;-111.553.033.602.489;0.172106998922169;Furniture;East
2014-02-17;218.869.580.949.656;-664.464.818.469.784;0.0978708826284094;Furniture;West
2016-03-11;498.175.559.306.267;-317.054.806.327.804;0.225113027730977;Office Supplies;East
2015-06-17;416.978.551.422.198;602.637.069.484.031;0.0824411599678619;Technology;West
2017-08-29;717.961.673.619.288;-668.750.607.676.887;0.213382572520033;Office Supplies;East
2015-01-15;33.597.936.485.369;30.022.333.711.465;0.119415541376521;Technology;Central
2014-01-14;229.741.128.575.184;213.339.301.384.489;0.0830214602485639;Office Supplies;Central
2017-02-14;102.472.171.900.113;-131.769.500.119.283;0.272760707869879;Office Supplies;West
2016-03-28;562.675.047.310.002;-123.160.211.639.998;0.216152899827352;Furniture;West
2015-03-31;439.533.379.370.047;488.491.917.985.964;0.095023245605885;Technology;West
2015-03-25;441.233.807.921.833;-162.462.081.965.923;0.0882092104703435;Furniture;West
2017-02-19;737.039.947.661.183;-277.800.705.210.472;0.30426542449561;Furniture;East
2014-06-02;21.423.146.368.531;540.751.510.829.784;0.0706820827345283;Furniture;South
2016-02-12;757.701.424.958.626;-123.630.816.517.548;0.161256527746601;Furniture;South
2014-12-19;233.153.833.893.891;-10.050.095.112.257;0.0942610560626337;Furniture;East
2014-10-27;277.381.752.960.493;-779.989.345.193.817;0.0654352281113356;Furniture;South
2017-07-11;708.248.242.810.659;-694.567.411.998.777;0.293028294127717;Technology;East
2015-12-28;383.097.466.767.784;-160.606.874.304.464;0.0903609770612743;Furniture;Central
2016-06-13;485.110.777.487.445;-996.737.532.194.134;0.182039840499346;Furniture;West
2016-06-24;593.820.043.285.344;-159.265.241.975.168;0.22621854096608;Furniture;Central
2014-01-17;169.590.587.018.372;228.516.388.889.575;0.0745326574731648;Technology;East
2017-05-31;109.531.903.359.491;-363.934.645.964.371;0.242376819774196;Technology;West
2014-09-06;124.707.435.606.121;-0.859526869412779;0.0576851236627246;Furniture;South
2016-06-06;458.586.685.955.756;167.285.210.751.202;0.194774063538464;Technology;West
2016-08-28;54.404.967.002.734;-130.909.655.398.661;0.206896314524168;Furniture;East
2014-10-16;280.344.987.561.488;-152.457.399.484.535;0.0800992472881913;Furniture;South
2016-06-25;557.820.071.767.224;-111.385.706.580.978;0.191218768398192;Furniture;Central
2016-08-28;730.905.233.179.498;-148.190.464.101.936;0.197333002412076;Furniture;Central
2014-08-03;17.871.742.241.001;146.814.991.300.372;0.0618575330550417;Office Supplies;West
2014-02-18;245.484.111.151.478;213.763.405.905.232;0.0849433248808125;Office Supplies;Central
2014-01-02;265.905.346.446.937;420.611.798.230.694;0.0747410421138237;Technology;South
2017-02-18;958.675.930.595.095;-41.241.792.189.658;0.327333842482462;Furniture;South
2015-10-03;339.150.437.603.965;-217.695.731.584.899;0.0833430742364257;Furniture;Central
2014-07-14;102.192.841.217.628;186.863.418.749.104;0.0826381230452902;Technology;West
2014-09-29;171.405.600.050.847;238.324.282.246.666;0.0807447023623001;Technology;West
2016-08-27;703.611.621.939.599;-708.788.459.387.418;0.219657389138823;Office Supplies;West
2016-05-01;707.791.508.116.426;-186.033.952.208.932;0.221343580423625;Furniture;East
2017-03-05;1.138.526.462.036;-346.440.127.422.711;0.229832683780588;Furniture;West
2016-04-06;466.375.073.173.121;-439.977.885.112.218;0.227657096228332;Office Supplies;South
2015-07-04;211.484.528.213.869;199.250.930.908.641;0.137583008970014;Office Supplies;South
2017-06-11;115.500.943.385.587;-17.502.700.540.935;0.27982063528875;Office Supplies;South
2016-06-22;763.992.460.806.915;-353.791.667.227.411;0.246714924295251;Technology;Central
2015-06-06;229.277.344.824.109;-307.014.297.333.977;0.146141053927082;Furniture;South
2017-10-20;108.397.722.527.425;-404.779.594.551.749;0.279028985390003;Furniture;East
2015-04-16;491.969.800.904.894;195.638.460.735.707;0.126473660413138;Office Supplies;East
2017-11-03;895.045.731.427.155;-930.010.803.493.695;0.250348598809502;Office Supplies;South
2014-04-09;254.068.127.234.382;269.667.369.192.048;0.0695927813947387;Office Supplies;Central
2016-04-09;730.981.992.076.589;-201.039.715.222.364;0.234521770362176;Furniture;South
2016-09-07;456.159.193.726.895;-109.880.428.467.513;0.212141354170647;Furniture;Central
2017-03-01;11.166.449.842.383;-193.589.824.873.062;0.288958497420673;Office Supplies;West
2017-10-26;105.725.527.462.714;-40.557.062.346.066;0.296973574843264;Furniture;South
2014-03-10;103.032.248.440.878;-0.096915301130144;0.0906479897458367;Furniture;West
2017-12-03;865.992.670.288.081;-9.833.033.188.588;0.323957237926795;Technology;West
2015-09-14;346.815.987.926.242;268.142.748.467.364;0.0854688768886319;Office Supplies;West
2015-07-27;282.066.038.777.404;-287.767.056.294.217;0.125839006765428;Furniture;East
2017-11-23;11.553.811.807.161;-306.806.545.018.567;0.225922631050358;Furniture;West
2017-01-30;809.042.177.118.767;-354.356.325.710.054;0.333273495004736;Furniture;South
2017-06-26;101.949.963.730.484;-395.091.868.191.613;0.315735330739802;Furniture;Central
2016-06-12;572.284.021.587.056;-216.792.740.161.447;0.162448721118797;Office Supplies;East
2015-03-08;27.120.895.971.299;-120.960.188.999.737;0.107192239956732;Furniture;East
2017-11-23;866.031.966.855.196;-342.143.679.185.271;0.322753896489635;Furniture;East
2016-01-28;786.711.118.928.509;-183.825.870.363.268;0.196145890850409;Furniture;East
2017-07-16;105.343.398.126.067;-367.928.514.529.162;0.254361693903362;Furniture;West
2014-10-20;157.382.617.687.506;310.614.579.316.004;0.065243292831001;Technology;West
2017-12-02;110.097.861.479.319;-366.424.020.658.783;0.281066227516438;Furniture;West
2016-06-27;754.088.416.652.451;-143.948.895.941.628;0.181817297665808;Furniture;Central
2017-11-06;771.674.357.065.607;-203.022.483.803.528;0.225253385249939;Furniture;South
2015-05-09;273.441.286.017.704;-170.268.865.119.845;0.122618661052305;Furniture;West
2015-06-24;444.444.301.669.914;-45.405.142.732.573;0.106773960816782;Furniture;South
2014-02-22;2.005.284.530.685;-163.031.676.676.482;0.0761977020478546;Furniture;South
2014-10-06;286.290.463.685.491;150.958.988.284.511;0.0895127273948263;Office Supplies;West
2017-06-05;913.164.258.367.244;-235.286.722.279.007;0.226314651414161;Furniture;Central
2014-02-11;125.483.924.832.379;161.841.701.846.655;0.0658176558992485;Technology;West
2017-04-20;928.844.226.554.376;-716.354.677.930.477;0.233096336712022;Technology;East
2015-10-17;278.327.878.437.598;361.861.794.009.186;0.118037179664569;Technology;East
2015-01-02;219.700.730.252.354;-12.404.385.385.639;0.0962141456995158;Furniture;Central
2015-10-09;351.302.522.305.038;270.076.495.527.977;0.0943453968206127;Office Supplies;West
2014-12-16;253.013.053.417.817;26.721.943.514.915;0.0543882104819654;Office Supplies;Central
2017-12-03;104.963.765.064.218;-138.728.046.513.733;0.243380953315324;Office Supplies;Central
2016-05-04;468.949.608.689.303;-747.336.604.790.452;0.16852924584917;Furniture;East
